100004455	house.n.01	0.9875025749206543
100009445	dwelling.n.01	0.8966938853263855
100012409	home.n.01	0.37878647446632385
100018275	house.n.01	0.9964715242385864
100019529	house.n.01	0.6572691202163696
100032443	family.n.01	0.429688423871994
100034959	family.n.01	None
100036009	house.n.01	0.9858373999595642
100036054	home.n.01	0.5848210453987122
100036094	house.n.01	0.9909210205078125
100037356	house.n.01	0.9930939674377441
100042639	house.n.01	0.992455005645752
100046149	house.n.01	0.5666754245758057
100047310	house.n.01	0.7470710277557373
100081679	house.n.01	0.9901884198188782
100096831	house.n.01	0.9898716807365417
100130910	house.n.01	0.9749924540519714
100131822	house.n.01	0.9925122261047363
100251025	house.n.01	0.9873879551887512
100251901	dwelling.n.01	0.4872661232948303
100252064	house.n.01	0.9495027661323547
100253583	house.n.01	0.3515281677246094
100253956	home.n.01	0.8842452168464661
100254056	family.n.01	0.48600074648857117
100254289	house.n.01	0.9791949987411499
100254311	home.n.01	0.7696789503097534
100254525	home.n.01	0.9035871624946594
100255038	house.n.01	0.9336613416671753
100255269	house.n.01	0.9896953105926514
100255281	land.n.04	0.33364513516426086
100256095	house.n.01	0.888236939907074
100256663	house.n.01	0.9683874845504761
100257008	house.n.01	0.9933918118476868
121331558	house.n.01	0.9966506361961365
121333524	home.n.01	0.6560701727867126
121340021	house.n.01	0.987382709980011
100875374	house.n.01	0.9840733408927917
100877195	house.n.01	0.9593797922134399
116987447	house.n.06	0.7074622511863708
116992823	family.n.01	0.7351508140563965
117013070	home.n.03	0.6958596706390381
117119762	house.n.01	0.9769822359085083
117153476	house.n.01	0.9936971068382263
117156715	building.n.01	0.9950863718986511
117159365	family.n.01	0.4978463351726532
117186401	house.n.01	0.9834068417549133
117186409	house.n.01	0.9834068417549133
113710773	home.n.03	0.6665666699409485
120666724	family.n.01	None
120668372	house.n.06	0.49796614050865173
120669100	house.n.01	0.594905436038971
120669563	house.n.01	0.4571841061115265
120669616	house.n.01	0.9033328294754028
120669808	house.n.01	0.7599576711654663
118326315	estate.n.01	0.91496741771698
118329108	house.n.01	0.9835516810417175
118329119	home.n.07	0.40110787749290466
118347177	house.n.01	0.9821143746376038
118347197	house.n.01	0.9821143746376038
118357650	family.n.01	0.4833570122718811
118373878	shrine.n.01	None
118384438	home.n.01	0.4739694893360138
118388340	house.n.01	0.8272227048873901
118388439	family.n.01	0.7732684016227722
118396326	family.n.01	None
118405945	house.n.01	0.8966802954673767
118407281	house.n.01	0.9850714206695557
118450202	home.n.03	0.35324737429618835
118450238	home.n.01	0.2905409336090088
118457658	family.n.01	None
118457678	family.n.01	None
118460542	estate.n.01	0.9897700548171997
118464261	family.n.01	0.5684112310409546
118491612	house.n.01	0.987218976020813
118492232	family.n.01	None
118501414	family.n.01	None
118509152	house.n.01	0.9793077111244202
117681975	house.n.01	0.9940138459205627
117700874	family.n.01	0.7278187870979309
117703135	home.n.01	0.9070126414299011
117708966	home.n.01	0.6481466293334961
117712374	home.n.01	0.8378119468688965
117717773	house.n.01	0.9271125793457031
117717830	home.n.01	0.6546347141265869
117717873	home.n.01	0.8944947719573975
117718233	home.n.01	0.8910072445869446
