contest.n.01	contest.n.01|game.n.02|race.n.02|athletic_contest.n.01|race.n.01|match.n.02|racing.n.01|bout.n.03|wrestling_match.n.01|chariot_race.n.01|pentathlon.n.01|footrace.n.01|trial.n.05	100666423|109064584|100689449|117474584|100705469|100705483|100711343|100768118|100814962|100817079|117618385|117622600|109259922|109272774|117688763|100938851|109348017|117747979|117762905|117765880|100991761|100993659|100993687|101012029|101023535|109502772|109503885|109530749|109536953|101219051|101305823|101349037|101383760|101430605|109834396|109863156|109863770|101476622|109873066|109886018|101513370|101517900|109917131|109940700|118334917|101562015|109952313|109952358|109952387|109956667|118352196|118353098|118354614|101582297|109977932|118375511|118376026|101599659|118378594|109992432|101612285|118400470|118400697|101624035|118402400|118402509|101647512|101649249|101651789|101652386|118431153|118434307|101660907|101662157|101662604|101663119|101664597|101667939|101669057|101672304|118453270|118453337|110073414|101968263|102000494|102010181|118787942|118795364|118796014|118814199|102037747|102078418|118855838|102081470|118891550|118891623|118901075|118943351|118943736|102199708|102202557|102202686|102226987|102260195|102260538|102260810|102261792|102261917|102262023|102262563|102262649|102262688|102262731|102264484|102301380|102304018|102304037|102304082|102409473|102434259|102490429|102490461|102494971|102982616|103012057|103082700|103141449|103144465|103144712|103346904|103347016|103347166|103424602|103426773|103465480|103604893|103605136|103605153|103605164|103605457|103605805|103606013|120691954|120691976|120766087|120983400|120983623|104288463|104290267|104323370|104368634|104370624|104370644|104370648|104371526|104466513|104502106|104506915|121293718|121479528|113444789|113445729|113455819|113456857|113456892|113456966|113457097|113473049|113479875|105207011|113653330|113653344|113664259|105277518|113674033|113675244|113675581|113677077|113680121|113683848|113687758|113700981|113702953|113707133|113711293|113722204|113728551|113728592|113729158|113732961|113734104|105679459|122714061|106115936|106182584|106191240|106226771|106226788|106226938|106227113|106238802|106239636|114634539|114642538|114649130|114650806|114655609|114662110|114684727|106331986|106373854|106385616|106418805|106478705|106491539|106500613|106524392|106524683|106524807|106524878|106525232|106527066|106545648|106570023|106571754|106737664|106738963|106739010|106792546|106808014|106823503|106839512|106844669|106844815|106862008|106865135|106889220|106898757|106904254|106904266|106929601|106932948|115338507|115346606|115367110|115412511|115462883|107097537|107097567|115497837|115499625|115506756|115516563|115516603|115516653|115520984|107148896|115538919|123948838|123950475|107187753|115593124|115601555|115607068|115616767|115616995|115617044|115617074|115618842|115619042|107256264|115650418|115650467|115658943|115668244|115668624|115669317|107287523|115683239|115683360|107323406|107341337|115743397|115773249|107622206|107628827|107628861|107646527|107686064|107686180|107686186|124555315|116795698|100121582|100123720|100126721|108540897|108557295|108589525|108613612|108613644|117008443|108621285|108645124|117038362|108662951|108663481|108670185|108700355|108705643|108705659|108718239|108719124|108722607|108737603|108782476|108782517|108794070|108796838|108803541|117200405|108834996|108848379|108855176|108863770|108866718|100486174|108876986|108884833|108884955|108896150|108896680|108897178|108906346|117336186|108952882|117354564|100579179|100580398|108972921|117361665|108973104|117361765|117361800|109186832|109231336|100926734|117717776|101061854|101243198|101318319|101344086|109766464|109773383|101438153|109833855|101472297|109954647|118401766|110015901|118879502|102279185|102410389|103346973|104225562|113352775|113568843|113592611|105254920|105378078|105378321|105428010|105429104|105430112|114664528|106406815|106540649|123332810|106743067|106868383|106868418|106898823|115599192|107249923|115654234|115657041|115665954|115669091|115676460|115677126|115678836|115685104|115713716|107329486|115719298|115719527|107662075|116052223|107671232|107673532|116064981|107769336|107826832|116901668|116978123|116978143|108644330|117053263|100310131|100373012|117219821|108845732|117336733|100834658|101262643|101409321|101565503|101609154|118431926|118461668|118492720|118833324|119086332|102996476|103017206|103151922|123952411|115653535|115688161|124733233|116850111|108542081|108584121|117144381|100409682|100409707|100710042|100786610|100790347|101610466|118400026|118515737|103168066|105271953|122610316|106171034|108533777|108554344|116952510|108725313|108799971|117541277|110227314|119086342|113358279|100360943|100416172|102262325|113299193|106275294|123952113|115603127|115618625
conflict.n.01	conflict.n.01|battle.n.01|fight.n.02|combat.n.01|war.n.01|military_action.n.01|brush.n.06|strife.n.02|affray.n.02|duel.n.01|assault.n.01	109055336|109057376|109057685|109063323|109068762|100682682|109088012|109089019|100768917|100775729|100859739|109257304|109270264|109272343|109272644|109274134|109280166|109301028|109509335|109591381|101390035|101518203|101521144|101533558|118352744|118366192|101601098|101606142|110083462|118834869|118860753|103046036|103063924|103063961|103064002|103400740|120680469|120980268|121242748|121350928|105036853|105042546|105119635|105124197|105125171|105132698|105150350|105151957|105164520|105164686|105181516|105197382|105217635|105238330|113658627|113664899|113665068|113665144|105284028|105310954|105311571|113705983|105318152|105380884|105386418|105417301|105422004|122736209|114643484|114644396|114645494|114646530|114653948|114665859|106541796|106751367|106752270|106756751|106779124|106784333|106803676|106809093|106870353|106870855|106895178|106895230|106897624|106901446|106902952|106903128|106909010|106918602|115394685|115424180|115432896|115462357|115462429|115462581|115481358|107099214|107104138|107104487|107104513|115494714|115498807|107114425|107114679|107117546|107124748|107134905|107136559|107167245|107173115|107179745|107193347|107196536|107222057|115613929|107254373|107270541|107270883|107277994|107278597|107284181|107284350|107284391|107285839|107290833|107304064|107306216|107306511|107308593|107309335|107314476|107319551|107319774|107320020|107325429|115730131|107363919|107368634|115768489|115775284|115781655|115782073|115782645|107597561|116013442|124563164|124575388|124583450|124601640|124603715|124606405|124614724|124614757|124615669|124615845|124623925|124649654|124649700|124650946|124653923|124662772|124699966|124706841|116336877|124734744|124748376|124748633|124750690|124769223|124780818|108186110|116827743|100081094|108543911|108592006|108592314|108599148|108601745|108606502|108633762|108637971|108652310|108656877|108660603|108660705|108663897|108667709|108669469|108677203|108682225|108685834|108686209|108688435|117083055|108700823|108717576|108729311|108731753|108738537|108749187|108749508|108758596|108759199|108775851|108781419|108784001|108785766|108791375|108792023|108802684|108807436|108812096|108814408|108818647|100430421|108827318|108827421|108839583|108860625|108866539|108883459|108885894|100502975|108894593|100507647|108905683|108931663|117320465|108932080|100549806|108940027|100552634|108950106|100567758|108957721|108966258|108970984|108971596|117363345|108976438|100599182|108990186|108997601|108997663|100611842|109001142|100614416|100615060|100616107|100620330|100627059|100627236|100627844|109024091|109024168|109030305|100648464|109037115|109053300|109056815|109089495|100790675|101056105|101073286|101077477|101132304|117946425|101433775|101566897|101567891|101612693|118646294|118664198|119062557|119071566|103027494|103050805|103094597|105119227|105119804|105132947|105136394|105182282|105183538|105186186|105196506|105197433|105197525|105198376|105200760|105204161|105239135|105293160|105312327|105321622|105322587|105325657|105335320|105347390|105347675|105348067|105356401|105371426|105373072|105373109|105373156|105373245|105374546|105421506|105422103|105461055|114652696|114656409|106413423|106413642|106746422|106754097|106778525|106782094|106869707|106878116|106886977|106895930|106897249|106899475|106906503|106916296|106918045|106921195|107049003|107071463|115462317|107090293|107100688|107100716|107101069|107101385|107113289|107113866|107113968|107117061|107121767|107124949|107125007|107125071|107125239|107126810|107126844|107129110|107130067|107132530|107133046|107133786|107136351|107136591|107145686|107145844|107151154|107172607|107172943|115562550|115563710|107175775|107179140|107180447|115573693|107186288|107194780|107195811|107196064|107197538|107197722|107197762|107197858|107202550|107206087|107212662|107215993|107216168|107216735|107222063|115612624|107225015|107225426|107243642|115633252|115638909|115645242|115645298|115645471|115647141|115649973|107268251|115666512|107278044|107282904|107283889|107284557|107285788|107285978|107286516|107287636|107291786|107292739|107305410|107310505|107323168|107326655|107327114|107327271|107332232|107332312|107334688|115723366|107348818|115740971|115746122|115747770|115749157|115752438|115752582|115752701|107367916|107368691|115770770|115783334|115783365|115888943|115894727|107586966|107595823|116001559|116005344|116008315|107634589|116026237|107646427|116061068|107676186|107677139|107689753|107732891|107752352|107760642|124555249|107781557|107790008|107792328|107804177|124710416|108092760|108582767|108601685|116997196|108626822|108634705|117029134|117032247|117032264|117032322|117032485|117033029|108660402|108675401|108680631|117070144|108683703|117093487|117095345|117099078|117099228|108714355|108718697|117115882|108729240|117119211|108731696|117125003|117130593|117131534|117132060|117145566|117148477|117148935|117148985|108762152|117151379|117151429|108779463|100391340|108786072|108802532|117211995|108832686|100451199|100451983|108855409|108886064|108886121|100523336|108912154|108917985|108918100|108957748|109023530|109023687|109042326|100791170|109233218|117705517|109347468|117737202|109382023|109411792|101086039|117948379|101613862|110219778|110221157|118863193|102178244|102261117|121528254|105130794|105139743|105152643|121939785|105199677|105250383|105322747|105413062|122654759|114550541|123054197|106755923|106784768|106802706|106832064|106878330|106911971|106912341|107117787|107118107|107118135|123896003|107134680|115535886|107173073|115596937|115599644|115618883|115622296|107278010|107280058|115849840|115910811|116015796|116064513|107831613|124670555|108379281|116803646|116999669|117001725|117007371|117032599|117033080|117067527|117086185|117086281|108735000|100360818|108766593|117173537|108827585|108851351|108880444|100680563|100788076|117737185|101348907|101349186|109749367|105129999|105134433|105293279|107102637|107113180|107117225|107117312|107117672|107117706|107118368|107118479|107118611|107118781|107118933|107119250|107135819|107284846|107290526|107307173|116064548|124706564|108643417|117032892|108679368|108740882|117153926|108866258|108909154|100611323|100765705|118890640|120992971|105175185|105197029|105763071|106865318|107076467|107099574|107181779|107187495|107190526|107212715|107216444|107337756|115913656|107597827|116000621|116007051|107696566|116222888|124722477|108642413|108686460|100384843|108818543|117236978|108853910|108856312|108872485|109024848|103341884|107132957|107196490|107222378|107271382|107306975|107325529|115744498|108631871|108694869|108695404|108764975|109405333|101348854|102399626|105318065|106819444|124767868|108658091|108723286|109060344|109503256|103476223|115625272|107268655|124601683|100613202|105124800|106736357|115656102|108598418
contest.n.02	contest.n.02|competition.n.03	109059029|109065269|109066762|109078200|117501280|100737739|109138981|109170745|117580968|117580997|109256875|109271451|117718617|117729007|117730872|117748021|117761731|109383423|101038651|101082391|109502791|109505226|101155721|109592059|101219715|101260777|101341592|101374526|101443440|101456266|101504036|109952375|118349356|118354565|101582329|101607929|101612308|101612323|101652650|118431197|101664344|101664998|110061176|118450704|118451589|101754591|101893377|101893408|101893573|101893662|101925639|102010171|118838749|118885230|118888512|118889542|118890193|102260751|102260790|102272967|102292334|102393438|102398844|102429829|102452715|103210320|103218144|103219394|103255817|103257927|103265263|103267745|103299118|103330884|103343463|103425419|120691876|120691916|120755537|112438538|120990755|104502125|121293686|104533771|104872525|113457041|113569336|113589099|113676841|105299508|113705893|113710737|105337236|105349144|105686982|122788197|122791641|122791906|106111820|106120309|106166110|106180918|106183529|106183914|106223756|106226597|106226727|106227083|106228736|106228862|106228972|106229494|106229781|114644604|114658710|114662886|106275038|106282440|106312248|106315205|106315378|106330562|106364379|106418701|106450648|106512871|106529560|106561710|106588088|114982523|106737613|106737886|106739047|106743843|106757299|106773857|106783834|123567177|106809335|123587387|106861361|106874691|106907014|106923386|115395785|115414996|107051145|107091780|107092465|115497347|107119900|115561728|123953476|107187715|115600234|107227046|107228454|107236592|115633676|115635954|107283327|107283804|107284410|107287735|107291492|107291522|107296702|115689316|107311614|107325790|107360294|107368194|115988461|115996224|116033357|107669739|107686156|107688893|107760988|124560773|116202584|124605882|116337259|116337670|108384593|116795687|108543747|116953148|108589030|108597577|108614041|100240920|117035158|117057709|117069679|108700386|108701475|108702237|108702479|108710200|108714097|108718178|108766416|108779244|108779889|117184470|108834934|108856913|108867946|108876100|108880645|108917342|100541765|108933710|117332804|108962741|100580438|108971553|100600027|108995362|100607520|100609915|100615294|109008842|100629142|109019839|100636783|100637972|109353506|101521995|102082047|102131366|103144413|115722846|107337378|109044944
game.n.01	game.n.01|game.n.03|athletic_game.n.01	109064854|109069033|117474870|117474886|100721158|100754456|109203131|109214616|100903215|100906118|100938706|109371769|101005475|109394738|109506806|101178417|101238789|101263115|101280956|101362845|101376805|109765986|109766010|101385557|109848617|109871445|109874082|109885480|109900974|101520198|109911998|109913293|109936111|118367433|101650367|101662837|101663722|101668202|118453256|118468852|110087928|118689414|118721674|118756980|118757005|118798208|118877519|118887000|118891504|102302506|102423629|102423720|103137649|120761862|120968633|120992015|113331270|113371394|113461361|113517878|105147843|105222094|105251874|105310053|105336712|105362058|105418526|105429560|105429584|105430030|105460910|122612007|122644609|114552786|106218513|106225492|114637975|114663768|106494381|106535450|106535741|123319892|123321324|106564170|106570873|106754652|106765365|106844159|106869558|106890724|106898444|106899095|115362283|107074036|107094197|115501586|115505077|115506075|107186118|115583654|115584151|107195997|115584838|107198354|115605172|107222936|115614396|115614505|115614737|115615968|115623031|115654187|115654316|115654357|115654426|115655455|115655538|115655631|115657638|115657870|115657998|115658049|115658222|115658239|115658894|115659216|115664605|115664610|115664925|115665717|115668303|115669123|115669152|115671408|115674063|115674347|115674699|115675166|115675222|115675798|115680690|115681037|115681390|115683865|115684950|115687998|115689774|115689795|107316363|115713537|115714565|115714606|115722756|115729166|115736880|115741889|115742223|115742254|115746952|115762106|115796112|107612115|107646464|107646490|107661555|107661906|107661973|107661983|107662148|107682975|107685286|116112831|107750921|107765357|116194611|116195163|116891915|116893318|108532992|108534852|108534932|108542117|108557494|116959726|116963529|116965699|116967826|116969696|116970910|116973385|116973419|116978394|100246160|108648322|108659455|117055519|108668262|108671361|117096232|100340928|117149256|100373234|100373251|117154746|100401865|100409607|108845823|108852900|100490352|100515123|108972959|108972993|109004537|109013255|100705431|100751494|117747823|109863340|109961549|109992397|101611841|120975217|104225476|106844864|115516498|107202847|107249027|115664737|107315424|107622305|107661875|107663034|108586259|100336919|100686808|100714981|101472267|116954072
trial.n.04	trial.n.04|lawsuit.n.01|prosecution.n.01|legal_action.n.01|proceeding.n.01|litigation.n.01	100667654|100671585|100736581|100769818|100839866|101098339|109532131|101246285|101248107|101251878|101253133|101253880|101255140|101271212|101279770|101281441|118375622|101612267|118453913|101690155|102301429|102406120|102406576|102429698|102436866|102438430|102441378|102444954|102445915|102448261|102454471|102463453|102465672|102466470|102466736|102477455|102481821|103075888|103081470|103090472|103099279|103160534|103183758|103195938|103200616|103222082|103248007|103263187|103267807|103274084|103274219|103283821|103284323|103292167|103292860|103293144|103295118|103295150|103295468|103297514|103320850|103321106|103321373|103326125|103331666|103332472|103332743|103340517|103340567|103340795|103362730|103386491|103386516|103439412|103444517|103444784|103445137|103446279|103448313|103448908|103449612|103453747|103454285|103455168|103455574|103455744|103456361|103456926|103458518|103462013|103462365|103462590|103465060|103465117|103468410|103473660|120759306|120760326|120780684|104478390|107242299|107251046|107292449|107292622|107302420|107315564|107327452|107327485|107327517|107327544|107348334|107348536|107468349|116079602|117135795|100364030|108988885|108988979|100624295|100664522|100669625|100737666|100750674|100769782|101107849|101117667|101118423|101125453|101127885|109527855|109531409|101282445|101681699|118837640|118860298|102135377|102462352|102473211|102474849|103206789|103228049|103256142|103262740|103270333|103271043|103291505|103292007|103293878|103299041|103299064|103332875|103341563|103361400|103388669|103393785|103394856|103427171|103449707|103454884|103471004|103607496|113527305|107432792|107475469|107763763|100661069|118790119|102110470|102435375|102443400|103108467|103183246|103379414|103390048|103456939|118863758|102443621|102483479|103152358|103183630|103448485|103449207|103596180|101273801|102436291|116888633|109354332|103141154
struggle.n.01	struggle.n.01|struggle.n.03|effort.n.02	109057814|109064716|100681068|100692903|100697177|117496947|100721656|100735481|109135104|100768297|100773817|117597174|100859246|109273817|109273966|109503346|109506656|117949553|101390308|101458207|118458890|101957394|102150346|119060632|102320736|102432846|102488283|103361621|103476281|121192213|121403493|121415125|121492451|105154991|105260973|105318121|105388684|106141391|114642481|114648194|114662652|106777847|106797219|106885049|106897094|106903540|106912522|115394433|115395060|115441812|107071523|115462607|107142806|107196181|107204425|107217285|107238312|107238955|107262632|107278495|107319792|107328404|124531462|124564891|116221426|124624292|124675532|124684041|124697672|124702702|108572557|108607443|108628198|108644648|108656638|108661486|108676148|108679222|108685322|108712174|108755947|108775596|108775969|108786652|108799882|108802406|108814278|108867079|108877189|100493624|100511541|108920135|108933243|108934627|108936719|108936777|108940377|108975756|108981491|100596247|108987817|109010036|109030424|100646671|109038203|101875330|108783967|120980423|114661234
test.n.04	test.n.04|test.n.05|attempt.n.01	100664311|100737407|109944233|118822813|102447582|102463657|102480931|103099513|103161616|113461872|122004932|114641209|116335672|100450617|100650048|100736306|118498811|120759009|120759083|113449388|113459353|115441168|107293334|107827154|117562829|101057438|121373619|106908701|107300542|117326985
controversy.n.01	controversy.n.01|dispute.n.01|quarrel.n.01|debate.n.02	109071892|100736699|109343941|118856334|118871738|118876840|103073452|103095817|121036127|104493221|117134000|100363355|100425211|108978128|100754912|118012764|101274507|124475298|100452681|100621508|103156727|107172800|115743658|104509695|104509717|108632927
festival.n.01	festival.n.01	109885462|118316464|109997888|102298001|103049554|103410404|120749314|113324807|106839701|115691263|115714582|107769599|108576627
court.n.01	court.n.01	100670784|100736100|100737951|100750123|100783254|101090968|101274744|120750862|104511914|107432677|108993111
