degree.n.04	degree.n.04|degree.n.06	121087556|121087579|121087711|121087952|121088147|121088169|121088219|121088249|121088271|121088531|121088537|121088670|121088695|121088721|121088741|121088763|121089031|121089037|121089193|121089652|121089682|121089704|121089783|121090002|121090008|121090220|121090312|121090494|121090500|121090716|121090740|121090765|121090859|121091057|121091177|121091197|121091518|121091524|121091668|121091692|121091805|121092179|121092276|121092635|121092657|121092755|121092948|121092954|121093084|121093110|121093222|121179799|121183884|121183978|121184010|121184124|121184219|121184234|121184326|121184351|121184467|121184532|121184662|121184725|121184781|121184789|121184850|121184885|121185236|121186076|121186089|121186104|121186152|121186998|121187007|121187919|121189311|121194458|121194505|121194509|121194549|121194662|121194666|121194772|121195150|121199915|121199991|121200098|121200318|121200610|121200632|121202270|121205760|121206080|121206918|121219844|121220229|121220506|121220570|121220580|121220595|121220610|121220645|121220682|121220784|121220794|121220894|121220916|121220927|121221515|121222160|121222244|121222496|121222721|121223568|121224527|121225040|121225158|121225232|121226281|121226309|121227342|121227423|121239045|121245294|121246493|121246920|121247042|121256960|121257469|121257578|121257602|121257620|121257632|121257645|121257658|121257670|121257816|121257879|121259380|121259409|121262311|121262567|121262676|121263450|121263630|121272838|121274626|121275059|121275277|121275310|121276169|121276246|121276299|121276522|121276912|121277019|121277033|121277057|121277266|121277491|121278688|121278928|121279505|121279512|121279725|121279869|121279878|121281279|121281715|121281867|121282001|121282443|121282652|121283084|121283097|121283253|121284811|121284840|121286021|121286677|121286839|121287521|121287902|121287961|121288027|121288036|121288063|121288068|121288291|121288342|121288497|121288661|121288704|121290287|121290305|121290311|121290324|121290401|121290593|121291085|121291127|121291414|121291428|121291449|121291826|121292005|121293468|121293876|121294003|121294014|121294538|121294569|121294661|121294668|121294687|121294745|121294819|121294966|121295003|123066738|115240391|115240409|115240424|115240441|115242943|115242994|115252355|115254447|115254585|115254645|115254682|115257963|115258260|115258271|115258279|115258930|115259124|115259138|115259334|115259508|115259719|115259756|115259771|115259896|115260346|115260529|115262023|115262715|115263299|115274182|115274205|115274234|121179828|121185397|121185416
part.n.01	part.n.01|share.n.01|part.n.09|allotment.n.01|component.n.01	109244209|100870020|109288527|109288821|109290510|109291478|100912080|109346059|109392338|117958070|101208487|110067281|118631171|118635146|118856500|118892516|102161734|102187720|102241180|102241298|111165694|120781718|104081276|104213794|121180845|121348929|121996251|121996310|121996315|113711907|106120863|106153789|106187682|106220091|106221724|106223452|106231308|106231669|106231779|114640970|114649392|106267389|106268649|106269416|106278551|106286847|106289255|106308632|106313669|106325710|106332439|106336467|106342309|123132615|123134646|106365330|106370407|123148142|106383363|106407214|106412578|106414512|123241465|123242451|106484640|106538612|123326491|106552718|106553426|123559672|107061859|107064477|107066677|107074807|107079982|107088792|107092916|107099087|107099169|107104186|107108326|107128358|107132195|115560015|107180289|107181194|115583846|115588033|107221338|107221541|115614665|107227506|115618914|115630678|115638839|115659133|107288967|115691301|107304395|107304490|107305831|107316687|115713812|115714195|115733085|115740015|107355220|107356447|107359045|115750305|115752360|115757552|115770465|115773121|115776923|115779882|115779959|115780116|115784599|115785398|115795821|115872164|115946219|115947534|116003152|116037792|116090046|116129978|124545646|124559480|124563287|116177207|116189025|116189588|124585952|124586607|124593336|116210588|116222483|124611616|116227025|116227219|124618277|116234373|124624624|116236306|124627094|116242547|116243517|124633140|116245596|124635531|116251830|124642052|124656552|116272048|124690123|116302054|124691713|124708074|124711187|124724676|124727384|124734789|124737906|124738958|124741260|124741526|124743213|124744347|124745838|124746465|124751990|124764304|124778272|116878616|116970852|116980821|116992596|116995714|100338518|117227003|108863894|100792123|100878395|100904757|117979938|109805270|109966407|109974232|101651845|101667917|101669823|101670506|101671282|101844677|102276101|102365819|102409497|102954171|103266852|121445510|113695584|113927492|113929034|122712168|106199602|106255425|123057163|106295373|106297154|106368772|106419222|106475434|106549785|106560425|107065719|107093203|107106960|107124367|107145493|107145590|107157248|115630643|115631534|107304758|107322869|107323584|107364873|115812106|115912007|116089353|116185034|124575534|124591428|124643106|108395736|100182420|116972025|100245960|117169867|117225882|108927254|100632179|100980606|101040407|101775916|102124335|119173623|120788238|120788258|113701908|106193154|106292143|106297101|106566500|115259859|107090730|107107413|107109273|107109921|107134299|107144949|107145014|107145026|107193566|123979816|115653279|115684634|115695131|115745923|115745929|115755208|115838764|115916682|115916694|116024271|116144184|116209422|124746793|116966071|116966073|116971991|100310774|109029317|102103303|102403020|108962009|100574778|102197485|115647969
fortune.n.04	fortune.n.04	100821226|100829217|100839695|100852408|109260890|100872356|100899968|117985576|117986956|117993612|118179346|101436830|109878999|118500426|101725778|101868887|101875920|101963069|101972392|118753399|102063710|118896602|102296482|102316540|102382282|102393013|102393359|102394640|102402610|102434178|102502525|102962062|102978906|103624572|121465877|104867649|106116690|114642142|106268980|106290549|106316403|106352771|106573363|106573769|115394899|107188953|107211405|100029625|108429365|116846344|108560882|100246821|100247502|100302628|100304254|100304262|117181372|100525221|100542814|100547484|100583355|100593918|100595435|109030582|100650342
destiny.n.01	destiny.n.01|doom.n.01	117533109|100797024|100814932|100824889|100860309|100862662|100963438|100986578|109386752|109388910|101662163|101793435|102111794|102155188|119002813|119003709|102275103|102286795|102305628|102391169|102394010|102400780|102968802|102969109|102978700|103365006|122708299|123083968|123084558|106549426|107060320|107161532|123972448|107237041|124656569|100024331|100300458|100514208|100583411|100603514|100607025|100616561|100801069|100823693|100825005|110051849|110058372|102046889|102163360|102371457|102951930|103373105|115638177|107314801|100098027|100117578|100486326|100499563
destiny.n.02	destiny.n.02	100812221|100861994|101300243|118177466|109830619|118431997|101659776|101718383|102377998|102386181|102391170|102408256|102409791|102409879|102410357|102412840|102955298|103391303|121289743|113529613|105739282|106350460|107172830|123976014|115776908|100071304|116871559|100098012|100105512|100110482|100115008|100128652|100304279|100525656|100540383|117325796|117377431|100625234|100647508
degree.n.01	degree.n.01|degree.n.02|degree.n.07	121088359|121179217|121186953|121187016|121200057|121201316|121205899|121214856|121221876|121223375|121223471|121259458|121276197|121276221|121276267|121276415|121276469|121276504|121277478|121281927|121282131|121282390|121287125|121288618|121288625|121290603|121290626|121290771|121290786|121291593|115243074|115243588|115254490|107466617|108893719|121183658|121199485|121201694|121220193|121220876|121221742|121223498|121223618|121227433|121227465|121228166|121262286|121280969|121282101|121282405|121283312|121286751|121288449|121288643|121289097|121290406|121293833|121182991
part.n.02	part.n.02|part.n.03|fraction.n.02|piece.n.01|section.n.04	102161254|102161284|102161343|119393506|114553039|106214625|106263378|106291668|115576897|107209236|115691173|115713311|124579427|124585480|124589612|124596081|124661423|124664597|124665323|124665492|124674577|124681601|124725769|124737339|124751960|124752129|124753615|124754858|124778389|124778498|108384667|116866756|116866802|117561490|100916420|118344765|111172765|111172903|111174804|103883826|115727315|115735105|115738361|124591507|109208534|107323805|107338346|107494136|124641449|116794079|116947407|113527977
helping.n.01	helping.n.01|piece.n.08	100875893|109685104|109685306|109685865|109741909|109742093|109742604|118178893|109844463|101915299|118799894|102966014|113359025|113511823|113614273|122786325|122786341|115747342|116120238|124729682|116777384|116794946|108472546|100141774|100141976|108558623|100194790|100196723|100206753|100207429|100221284|109036124|117972452|116853619
degree.n.05	degree.n.05	121183859|121184653|121202144|121224873|121259442|121274456|121275020|121276356|121276371|121276483|121277230|121277250|121279573|121283713|121290688|121290712|121291220|121291229|121292867
division.n.01	division.n.01|detachment.n.04|contingent.n.02|company.n.02|troop.n.02	109216519|100981166|100981664|100982168|100982651|113550819|113693168|113696956|113696994|113697149|113722424|114639630|115602789|115762916|115781601|124552981|124671060|107123724|115627401|107305448|115782830|124540640|124640359|106864716|115697220|100984203|116186412
