need.n.01	need.n.01|necessity.n.01|lack.n.01|urgency.n.01|imperativeness.n.01	109055156|109065200|109066424|117466563|117486297|117498956|117501144|117502606|117502636|109116148|109116154|109116891|109123976|109135223|117525959|109137386|117541065|109171912|109172673|109173283|109173308|117563882|117563900|117566513|109198566|117588312|109200450|117590417|117590730|109212724|100841722|100842084|109240312|117671775|117671810|117671964|117672076|109289889|117678656|109290747|117680084|117688452|117688511|117691766|117693761|117693769|117694596|117695162|109309092|109310241|117719727|117720851|117720863|117721107|117727624|117731631|109343067|117732620|117736334|117743275|117746470|109360410|109366305|117759972|109507061|117986470|117993022|118008113|101238260|109777171|109798559|109798874|118348439|118380065|118389544|118390183|101625074|118410485|118410501|118413080|110091086|118480452|118480473|110092809|110094848|110099298|110103591|110109102|110111937|110112143|110119094|110122493|110128308|110132076|110141315|110141352|110144357|110158425|110165825|110167150|110198734|110198746|110198790|110210737|110210757|110212750|110213542|110213592|110216567|110216629|110216775|110224110|110224127|110224729|110226498|101844041|110238703|110247493|102041964|102065626|102065698|102066565|102080632|102135939|102182126|102189875|118983056|102210251|118996169|118998938|119005012|119009768|119009807|119011853|102245343|102245417|102262334|102267457|119052655|102279017|102291411|102291488|102310438|102366565|102381016|119167510|119174109|119210818|110857503|111180852|111203420|103060671|103129715|103129930|103130139|103130811|103148242|103295539|103297821|103300052|103303191|103360843|103421124|103429519|103495630|103589912|120574743|120574901|120574964|120575719|120578368|120580927|120643548|120654963|120723799|120723810|120725395|120768314|112385344|112413710|112413782|104200222|104348294|104361271|121145496|104473166|121379892|121417201|121428753|121511379|121522644|105042095|105042527|105049415|105055253|105055946|113459762|105122681|105177153|113566883|121971076|105196579|105205166|121982516|121982654|121993969|122005818|105228660|122006931|105277300|105294502|105336123|105387741|105416648|105423398|105423417|105423540|105428579|105431087|105432800|105453324|105744679|105774704|122666577|122712174|122729940|122733518|122734366|122736777|106132284|106132328|106133105|106153693|106234303|114639374|114639935|114641500|123041873|114658070|114658139|114658649|114663897|114664318|106304771|106319439|106353734|106363767|123143422|123146299|123146328|123146418|123149008|123149133|123152808|123171412|106394747|123173890|106405613|106490950|106497654|106513797|106517326|106538200|106543805|106555833|106582146|106584280|106740657|106748352|106762774|106763283|106768046|106768072|106768340|106771734|123550866|123562528|106853847|115271068|106899200|106920525|106931054|115343723|115356984|115383561|115383726|115383867|115387329|115389086|115421523|107069765|115515039|115521754|115525105|115542288|107297880|115862607|116049303|116059983|116111393|116145657|124554252|124650656|124691594|116317846|124708310|124718139|124721768|124752405|124752571|124769315|107995918|124775107|124775254|124776542|108081391|108102186|108152817|108177465|108193705|108196497|108202409|108202794|108203762|108205638|108206199|108207190|108251210|108355264|108367336|108378877|108380597|108382739|116795881|116805174|116810337|116827443|116832786|116839155|116886281|108525897|108543436|108553678|108614727|117010957|108666542|100298198|108689581|108690514|108695954|108696140|100314727|108706404|108715472|108730052|108744494|117136573|100365294|108758037|117169282|117175028|117199152|117231127|100485991|108917289|100533612|100536691|117345199|100576874|117366252|108998761|109004379|109031925|117496678|117500783|109212085|117614182|117619063|100852657|117700299|109353631|109360003|101268853|101269624|110033010|110043638|118489173|110179357|102503723|103177284|120652846|112384669|104165754|121400934|121542374|113374839|106153118|106193952|106286458|106349878|106416277|106435241|106455535|106467227|106480203|106544698|123575246|115494376|115515642|115542589|107533167|107533283|107567727|115997137|116011466|116045042|116053870|116146096|116222535|116256954|116843451|116896097|116986273|117024658|117091097|108706889|117097132|117152176|117213798|100574687|100848007|117760507|109839470|101512339|101841806|102375273|119391904|120660936|121388367|121389194|122008794|105417348|123112309|115801023|115873660|108666982|108715434
use.n.01	use.n.01|application.n.01	109110617|109113049|100747759|109173380|109210836|117671958|109291066|109304758|117700108|117711380|109351290|109351910|109353812|117752051|117764077|117782511|109505423|109507377|117953094|117954970|101374725|101390340|101390356|109798175|109801046|109827681|109894771|109900724|109920768|109955582|101641923|101706999|101793920|101946387|118761914|101989986|110411714|110411730|110419089|110419149|110422936|102048321|102066641|102095070|102147802|102147837|102248668|102316153|110857825|111006361|111160165|111160191|111161969|111173169|111173381|111187178|120656799|120656855|120656952|120656989|120657114|120773957|112386856|112387600|104015317|104369676|104465181|104666369|121453139|121457308|104690125|104691349|104700762|104704765|104705253|121550042|104775965|104780448|113425912|105152849|105204940|105226751|105686578|122687504|122688174|122790933|114605643|114646693|106471647|106495852|106497067|123337946|123541917|123543249|123576490|106859007|107071345|107725460|124606492|124606719|107837028|116229801|124766076|108025698|108025716|116570457|108207083|116801191|116911178|108571187|100345297|108761074|108972817|100677622|112443631
function.n.02	function.n.02|utility.n.02|use.n.03|avail.n.01|helpfulness.n.01	100688369|100827247|117700053|117711658|117711689|117711737|109351447|117986415|109680125|109741441|109746629|110222182|101991952|101992451|110392965|110411601|110420278|102050907|102051226|119178110|111151244|111152143|111153414|111155196|111175450|103199770|120657010|112450606|104137777|104162214|104187929|104203431|121457324|121459101|104682018|104682149|104690186|104698678|104704711|104716778|104720408|104755155|113316231|121955017|121973608|105295882|105319773|105686516|106427631|106428956|106466666|106543741|123551290|123553062|115249978|115482867|107369818|115839458|115984834|116095226|107717245|107738885|116140001|116212455|124611483|116298951|124920461|108208504|108388065|116879127|109111839|109116931|109138898|109138924|109172981|109180027|109243797|109351150|109351685|109592796|109593407|118397853|110410852|110413054|110413132|110413326|102248700|110857537|110857565|110858388|120656382|112432172|104298643|104685140|122630335|122687512|114643603|123148400|123149099|123542959|123553792|123556191|123556224|123566719|123568715|124606738|108534721|117161085|108913373|108967480|109005427|118389244|101667130|118456380|101860093|101941054|101992442|111152101|121332729|104693162|105296435|105454518|115257401|108206035|108958455|105265692|108751325
service.n.02	service.n.02|service.n.01|aid.n.02|service.n.11	109075720|109123811|109179973|109206630|118410660|102110426|102261899|103080336|104488148|105120734|105131371|105141069|105142421|105164501|105179440|105185818|105190036|105193983|105229853|105234282|105237674|105244040|105244869|105245110|105248218|105248957|105274989|105286516|105300368|105303412|105304549|105306595|105311118|105312692|105313498|105315197|105328428|105343858|105354391|105360494|105360511|105360615|105374400|105376657|105383663|105420287|105442465|105454567|105459175|122660458|122660593|122661390|122723006|114639683|114662721|106767253|106849362|106866344|106869217|106878379|106888213|106888473|106917503|107260158|107353451|108636191|108857550|109122723|117695209|118326723|102052031|111155152|111155184|111155221|111172714|120655938|120657045|104202925|105131675|105147935|105158868|105193358|105193402|105267071|105267285|105306800|105315330|105326152|105373874|105433726|105763067|123090769|123105992|106411655|106784032|106826866|106850245|107144741|107219546|107219814|116882049|108750185|117192052|110410804|105055935|105142637|105158821|106790006|106803493
necessity.n.02	necessity.n.02|need.n.02	109141491|117623078|110191220|103280183|120655911|104354512|104361985|113448146|113448309|105130341|105212067|105216845|105221402|105222052|106315839|106399369|106442205|106473874|106494997|106516343|115858230|115974062|107594845|115989517|116054310|116185229|116291480|108570320|108769575|100766453|117773510|104166704|104360262|121417186|105272505|106466451|106879792|115353424|107803940|124601278|124718327|116783222|108813959
purpose.n.01	purpose.n.01|goal.n.01|aim.n.02|view.n.07	109768575|109889389|110411760|103296021|103613461|112397694|121454869|104692883|113333274|121963529|105189468|121977787|105294779|105397155|105776644|105814886|106317112|123152064|106416414|106436042|106515278|106538731|106574599|123574483|107566697|107824772|116868959|108606306|107459579|108570367|117076336
matter.n.01	matter.n.01|interest.n.01	120780824|105131033|105230500|105265289|105771373|123587203|106855323|107560923|116041958|108086013|108833477|122629983
service.n.05	service.n.05|employment.n.02|occupation.n.01|undertaking.n.01|enterprise.n.01|job.n.02|mission.n.03|labor.n.02	102249355|105202013|105226679|105265850|105335700|105412413|106897192|117172341|103095998|104299653|106471399|116067288|105288063|105374417|105453670|116232714|105342183|107340504|107368829|107795210
privation.n.01	privation.n.01|poverty.n.01|indigence.n.01	103155079|120661963|114640465|123566548|115890462|115895603|116229375|116264312|101777437|103060696|100577088|110234781|123571844
advantage.n.01	advantage.n.01|profit.n.02	104016680|104201859|114636707|106378321|123543159|115858627|107568765|116060791|109350978|109508955
