100876682	bear	But these others are not the footprints of man or woman or grey wolves or bears or lions , nor do I think they are the tracks of a rough -	15
117096821	bear	The inhabitants cut openings into these tunnels from above and thrust bears and other wild animals and swarms of bees into them against the workers .	11
117205831	north	There are woods on the north through which Rhascupolis led the army of Brutus and Cassius .	5
113660659	north	where there is no route , except when the north wind blows .	9
113701749	north	Of the rivers in Asia worth consideration which take their rise from the Taurus and Caucasus , some have their course turned towards the north , discharging themselves either into the lake Maeotis , or into the sea called Hyrcanian , which in reality is a gulf of the Great Sea . Others flow towards the south , namely , the Euphrates , Tigris , Indus , Hydaspes , Acesines , Hydraotes , Hyphasis , and all those that lie between these and the river Ganges . All these either discharge their water into the sea , or disappear by pouring themselves out into marshes , as the river Euphrates does .	24
113701891	north	Whoever arranges the position of Asia in such a way that it is divided by the Taurus and the Caucasus from the west wind to the east wind , will find that these two very large divisions are made by the Taurus itself , one of which is inclined towards the south and the south wind , and the other towards the north and the north wind .	62
113719082	north	for the periodical winds prevailed , which at that season do not blow there from the north , as with us , but from the Great Sea , in the direction of the south wind .	16
118337671	north	The Acrocorinthus , too , overshadows it , and the city itself rather inclines toward the Lechaion and the north .	19
120754141	bear	That maidens who play bear are called ' arktoi ' ( bears ) , Euripides , in Hypsipyle , and Aristophanes , in the Lemnian Women and Lysistrata , ( show ) .	11
113641802	north	Sailing along the coast , which trends north - ward toward the entrance of the Persian Sea , there are many islands known as the Calaei , after about two thousand stadia , extending along the shore .	7
113644637	north	Among the market - towns of these countries , and the harbors where the ships put in from Damirica and from the north , the most important are , in order as they lie , first Camara , then Poduca , then Sopatma ; in which there are ships of the country coasting along the shore as far as Damirica ; and other very large vessels made of single logs bound together , called sangara : but those which make the voyage to Chryse and to the Ganges are called colandia , and are very large .	22
108683474	bear	Epaminondas , however , less solicitous for his own glory than for the safety of Pelopidas , and fearing that if confusion reigned Alexander would get desperate and turn like a wild beast upon his prisoner , dallied with the war , and taking a roundabout course , kept the tyrant in suspense by his preparations and threatened movements , thus neither encouraging his audacity and boldness , nor rousing his malignity and passion . For he had learned how savage he was , and how little regard he had for right and justice , in that sometimes he buried men alive , and sometimes dressed them in the skins of wild boars or bears , and then set his hunting dogs upon them and either tore them in pieces or shot them down , making this his diversion ; and at Meliboea and Scotussa , allied and friendly cities , when the people were in full assembly , he surrounded them with his body - guards and slaughtered them from the youth up ; he also consecrated the spear with which he had slain his uncle Polyphron , decked it with garlands , and sacrificed to it as to a god , giving it the name of Tycho .	114
