100005429	sea	But of this we will take thought hereafter ; for the present , let us draw a ship into the sea , and find a crew for her expressly ; let us put a hecatomb on board , and let us send Chryseis also ;	20
100006952	sea	But the son of Atreus bade the people purify themselves ; so they purified themselves and cast their filth into the sea .	21
100006966	sea	But the son of Atreus bade the people purify themselves ; so they purified themselves and cast their filth into the sea .	21
100007061	seaside	whereon they went their way sorrowfully by the seaside , till they came to the tents and ships of the Myrmidons .	8
100007262	sea	Then Achilles went all alone by the side of the hoar sea [ pontos ] , weeping and looking out upon the boundless waste of waters .	11
100007335	sea	As he spoke he wept aloud , and his mother heard him where she was sitting in the depths of the sea hard by the Old One , her father .	21
100007761	sea	Let the Achaeans be hemmed in at the sterns of their ships , and perish on the sea - shore , that they may reap what joy they may of their king , and that Agamemnon may rue his derangement [ atê ] in offering insult to the best [ aristos ] of the Achaeans . "	17
100010714	sea	They cheered each other on to draw the ships into the sea ; they cleared the channels in front of them ; they began taking away the stays from underneath them ,	11
100010813	sea	Go about at once among the host , and speak fairly to them , man by man , that they draw not their ships into the sea . "	26
100010943	sea	Go about at once among the host , and speak fairly to them , man by man , that they draw not their ships into the sea . "	26
100014471	sea	And those of Dulichium with the sacred Echinean islands , who dwelt beyond the sea off Elis ; these were led by Meges , peer of Ares , and the son of valiant Phyleus , dear to Zeus , who quarreled with his father , and went to settle in Dulichium .	14
100023592	salt	and now comes crashing down on the shore ; it bows its arching crest high over the jagged rocks and spews its salt foam in all directions —	22
100029489	water	As a man crossing a wide plain is dismayed to find himself on the brink of some great river rolling swiftly to the sea — he sees its boiling waters and starts back in fear — even so did the son of Tydeus give ground .	29
100033070	sea	Bacchus himself plunged terror - stricken into the sea , and Thetis took him to her bosom to comfort him ,	8
100040102	sea	Surely when the Achaeans have gone home with their ships , you can shatter their wall and Ring it into the sea ; you can cover the beach with sand again , and the great wall of the Achaeans will then be utterly effaced . "	21
100044992	sea	and scatter their sea -	3
100046197	sea	Aipeia also , and the vine - clad slopes of Pedasos , all near the sea , and on the borders of sandy Pylos .	15
100046698	salt	When the flame had died down , he spread the embers , laid the spits on top of them , lifting them up and setting them upon the spit - racks ; and he sprinkled them with salt .	37
100047359	sea	Aipeia also , and the vine - clad slopes of Pedasos , all near the sea , and on the borders of sandy Pylos .	15
100047895	ship	I will draw my ships into the water and then victual them duly ; tomorrow morning , if you care to look , you will see my ships on the Hellespont , and my men rowing out to sea with might and main .	27
100054430	seaward	To the seaward lie the Carians , the Paeonian bowmen , the Leleges , the Cauconians , and the noble Pelasgi .	2
100059743	sea	and Pylartes ; as some swollen torrent comes rushing in full flood from the mountains on to the plain , big with the rain of heaven — many a dry oak and many a pine does it engulf , and much mud does it bring down and cast into the sea — even so did brave Ajax chase the foe furiously over the plain , slaying both men and horses .	50
100061563	sea	There is a river Minyeios that falls into the sea near Arene , and there they that were mounted ( and I with them ) waited till morning , when the companies of foot soldiers came up with us in force .	9
100064844	sea	and to display these his arrows to humankind — he lulls the wind to rest , and snows hour after hour till he has buried the tops of the high mountains , the headlands that jut into the sea , the grassy plains , and the tilled fields of men ; the snow lies deep upon the forelands , and havens of the gray sea , but the waves as they come rolling in stay it that it can come no further , though all else is wrapped as with a mantle so heavy are the heavens with snow — even thus thickly did the stones fall on one side and on the other , some thrown at the Trojans , and some by the Trojans at the Achaeans ;	64
100066534	sea	He had come from under the sea and taken his place here , for he pitied the Achaeans who were being overcome by the Trojans ; and he was furiously angry with Zeus .	6
100066762	sea	Meanwhile earth - encircling Poseidon lord of the earthquake cheered on the Argives , for he had come up out of the sea and had assumed the form and voice of Kalkhas .	22
100069268	sea	Poseidon on the other hand went about among the Argives to incite them , having come up from the gray sea in secret ,	20
100072880	salt	They flew forth like the blasts of some fierce wind that strike earth in the van of a thunderstorm — they buffet the salt sea into an uproar ; many and mighty are the great waves that come crashing in one after the other upon the shore with their arching heads all crested with foam —	23
100073819	water	let us bring down the ships that are on the beach and draw them into the water ; let us make them fast to their mooring - stones a little way out , against the fall of night — if even by night the Trojans will desist from fighting ;	16
100074018	ship	the Achaeans will not go on fighting when they see the ships being drawn into the water , but will cease attacking and keep turning their eyes towards them ; your counsel , therefore , Sir leader ,	11
100074065	sea	I am not , however , ordering the Achaeans to draw their ships into the sea whether they will or no .	15
100075465	sea	Then swear it to me by the dread waters of the river Styx ; lay one hand on the bounteous earth , and the other on the sheen of the sea , so that all the gods who dwell down below with Kronos may be our witnesses , and see that you really do give me one of the youngest of the Graces [ kharites ] — Pasithea , whom I have always wanted to marry . "	30
100078908	sea	Bid him leave off fighting , and either join the company of the gods , or go down into the sea .	20
100079042	sea	He bids you leave off fighting , and either join the company of the gods or go down into the sea ; if , however , you take no heed and disobey him ,	20
100079424	sea	for Poseidon who holds the earth in his embrace has now gone down under the sea to avoid the severity of my displeasure .	15
100082677	sea	or as some high cliff rising from the gray sea that braves the anger of the gale , and of the waves that thunder up against it .	9
100086845	sea	all the rivers run full and the torrents tear many a new channel as they roar headlong from the mountains to the dark sea , and it fares ill with the works of men — even such was the stress	23
100092964	sea	As a great wave that comes thundering in at the mouth of some heaven - born river , and the rocks that jut into the sea ring with the roar of the breakers that beat and buffet them — even with such a roar did the Trojans come on ;	25
100097312	sea	and his mother heard him as she was sitting in the depths of the sea by the old man her father , whereon she screamed ,	14
100097330	sea	and all the goddesses daughters of Nereus that dwelt at the bottom of the sea , came gathering round her .	14
100097411	sea	There were also Klymene , Ianeira and Ianassa , Maira , Oreithuia and Amatheia of the lovely locks , with other Nereids who dwell in the depths of the sea .	29
100104339	sea	whereon Talthybios whirled it round his head , and flung it into the wide sea to feed the fishes .	14
100105749	sea	Poseidon also , lord of the earthquake , obeyed the call of the goddess , and came up out of the sea to join them .	21
