100097221	face	He filled both hands with dust from off the ground , and poured it over his head , disfiguring his comely face , and letting the refuse settle over his shirt so fair	21
100100442	face	and washed his face and hands , his shaggy chest and brawny neck ; he donned his shirt , grasped his strong staff , and limped towards the door .	3
100104486	face	Briseis , fair as Aphrodite , when she saw the mangled body of Patroklos , flung herself upon it and cried aloud , tearing her breast , her neck , and her lovely face with both her hands .	33
121332012	face	The maid said , " May Aphrodite slap your ugly face !	10
121332057	face	Xanthus ' wife , when she saw Aesop 's repulsive face , turned away and said to Xanthus , " Hah , Xanthus , you 've behaved very shrewdly , like a philosopher and a gentlemen ;	10
117103580	face	without his knowledge , for he had fallen sick with ulcers on his face and allowed himself to be seen only by three eunuchs , who cured him .	13
117121777	countenance	Marius stood beside the curule chair silent , but showed by the asperity of his countenance how much murder he would commit .	15
117148605	face	When Cæsar perceived this movement he placed 3000 of his bravest foot - soldiers in ambush and ordered them , when they should see the enemy trying to flank him , to rise , dart forward , and thrust their spears directly in the faces of the men because , as they were fresh and inexperienced	44
117148622	face	and still in the bloom of youth , they could not endure injury to their faces .	15
117149044	face	Cæsar then gave the signal to the cohorts in ambush and these , starting up suddenly , advanced to meet the cavalry , and with spears elevated aimed at the faces of the riders . The latter could not endure the enemy 's savagery , nor the blows on their mouths and eyes , but fled in disorder .	30
117157289	face	While he was in this position another one stabbed him with a dagger in the side , which was exposed by his turning around , Cassius wounded him in the face , Brutus smote him in the thigh , and Bucolianus between the shoulder - blades . With rage and outcries Cæsar turned now upon one and now upon another like a wild animal , but after receiving the wound from Brutus he despaired and , veiling himself with his robe , he fell in a decent position at the foot of Pompey 's statue .	30
117162963	countenance	Then he began to read with a severe and gloomy countenance , pronouncing each sentence distinctly and dwelling especially on those decrees which declared Cæsar to be superhuman , sacred , and inviolable , and which named him the father of his country , or the benefactor , or the chieftain without a peer .	10
117163687	face	The image was turned round and round by a mechanical device , showing the twenty - three wounds in all parts of the body and on the face , which gave him a shocking appearance .	27
117209911	countenance	and fear lest they should come short of their promises and prove weaker than their boastings , and expose themselves to the charge of rashness instead of winning praise for good counsel ; because also Brutus , riding through the ranks on horseback , showed himself before them with a severe countenance and reminded them in a few words of what the opportunity offered .	51
117228268	face	' It was found that one of the guards who slept around his tent had been devoured by wild beasts except his face only , as though this had been left for the purpose of recognition , and that he had uttered no cry , nor did any of those who were asleep with him know of it .	22
113655606	face	which he had no sooner taken than seeing Mithridates , the son - in - law of Darius , riding far in front of the others , and leading with him a body of cavalry arranged like a wedge , he himself rode on in front of the others , and hitting at the face of Mithridates with his spear , struck him to the ground .	54
113655715	face	The Persians themselves , as well as their horses , were now being struck on their faces with the lances from all sides , and were being repulsed by the cavalry . They also received much damage from the light armed troops who were mingled with the cavalry . They first began to give way where Alexander himself was braving danger in the front .	16
113678913	face	but when the Macedonian cavalry , commanded by Alexander himself , pressed on vigorously , thrusting themselves against the Persians and striking their faces with their spears , and when the Macedonian phalanx in dense array and bristling with long pikes had also made an attack upon them , all things at once appeared full of terror to Darius , who had already long been in a state of fear , so that he was the first to turn and flee .	23
113685048	face	An obstinately contested battle then took place between the troops of Erigyius and Caranus and those of Satibarzanes ; nor did the barbarians give way until Satibarzanes , encountering Erigyius , was struck in the face with a spear and killed .	35
113714961	forehead	Abreas , the man entitled to double pay , fell there , being shot with an arrow in the forehead . Alexander himself also was wounded with an arrow under the breast through his breastplate into the chest , so that Ptolemy says air was breathed out from the wound together with the blood .	19
113733357	face	According to a Persian law , they did not make him rise from the throne ; but rent their garments and beat their breasts and faces as if on account of a great evil .	25
120664932	face	and I have set my face as a solid rock . ”	5
120665247	face	for the creation of Adam was from the face of the earth .	8
120667707	face	It is not so with the wicked , it is not so ; but they are even as the chaif which the wind driveth away from the face of the earth .	27
120669212	face	Furthermore it was written concerning the Sabbath in the ten words which he spake on Mount Sinai face to face to Moses .	19
120670246	person	Thou shalt not respect persons in the reproving of transgression .	4
120670427	person	for he came not to call men with respect of persons , but those whom the Spirit prepared .	10
118315353	countenance	Her countenance was at once radiant and full of dignity , so that all the good could behold it without fear , but no evil person could gaze upon it any more than a man with weak eyes can look up at the orb of the sun ; composed and steadfast was her mien , and her glance did not waver .	1
118316071	face	From her countenance glowed all manners of colours according to whether she felt terror or anguish or suspicion or anger ; while at one moment she seemed prostrate with grief , at another she appeared to be in an exaltation of joy . At one time a quite wanton smile would come over her face , but at the next moment she would be in tears .	54
118338368	eye	than his eyes	2
118339088	face	He also pointed out that the eyes and the face of man himself have no need of protection .	9
118384888	character	Or do you not know that the reason why the poets trace the families of so called heroes directly back to the gods is simply that the character in question may not be investigated further ?	27
118395659	face	And it is impossible to gaze longer at his face unless he himself should chance to look away .	9
118422722	statue	For just as every actor makes his entrance as one character at one time and at another as another , so likewise your statues assume different rôles at different times and stand almost as if they were acting a part .	23
118426439	countenance	For indeed it is a supernatural and truly solemn and impressive sight when the countenance of the assembly is gentle and composed , and neither convulsed with violent and unrestrained laughter nor distorted by continuous and disorderly clamour , but , on thecontrary , listening as with a single pair of ears , though so vast a multitude .	14
118434769	face	Not so are they who wait upon such men , But rather youths with handsome cloaks and frocks , Whose locks are ever sleek , whose faces fair .	26
118438123	face	And yet many of the customs still in force reveal in one way or another the sobriety and severity of deportment of those earlier days . Among these is the convention regarding feminine attire , a convention which prescribes that women should be so arrayed and should so deport themselves when in the street that nobody could see any part of them , neither of the face nor of the rest of the body , and that they themselves might not see anything off the road .	66
118438173	face	Therefore , while they have their faces covered as they walk , they have their soul uncovered and its doors thrown wide open .	6
118438231	face	For you must not suppose that , just as other disorders often attack certain particular parts of other people , such as hands or feet or face , so also here among you a local disorder has assailed your noses ; nor that , just as Aphrodite , angered at the women of Lemnos , is said to have polluted their armpits , to also here in Tarsus the noses of the majority have been polluted because of divine anger , in consequence of which they emit that dreadful noise .	26
118439391	face	However , they did have faces that were comely and boyish beyond their years when rid of that down .	5
118460139	feature	And yet they are called by all these titles , as well as by the names Menelaus and Agamemnon , and they have not only names of gods and heroes , but their features and robes as well , and they issue many orders , just as would the characters they represent ; however ,	33
118498295	countenance	What , then , is more ill - starred than human beings who are at the mercy of others and in the power of any one who meets them , always compelled to keep their eye on him and to watch his countenance , just as slaves must watch the countenance of their masters ?	42
117668975	person	But in order to determine the rational and the irrational , we use not only the estimates of external things , but we consider also what is appropriate to each person .	30
117669180	character	For he who has once brought himself to deliberate about such matters , and to calculate the value of external things , comes very near to those who have forgotten their own character .	32
117669688	character	how then shall every man among us perceive what is suitable to his character ?	13
117685314	face	This was the practice of Socrates : this was the reason why he always had one face .	16
117689018	character	“ Lay aside the laticlave ( the mark of senatorial rank ) , and clothing yourself in rags , come forward in this character . ”	23
117689385	character	Assume , I intreat you , this character , that we may no longer use in the schools the examples of the antients , but may have some example of our own .	7
117696775	character	What does this character promise ?	3
117718145	countenance	have I not always approached thee with a cheerful countenance , ready to do thy commands and to obey thy signals ?	9
117729648	character	But in the present state of things which is like that of an army placed in battle order , is it not fit that the Cynic should without any distraction be employed only on the ministration of God , able to go about among men , not tied down to the common duties of mankind , nor entangled in the ordinary relations of life , which if he neglects , he will not maintain the character of an honourable and good man ? and if he observes them he will lose the character of the messenger , and spy and herald of God .	75
117734201	face	For what else do they desire than to sleep without hindrance and free from compulsion , and when they have risen to yawn at their leisure , and to wash the face , then write and read what they choose , and then talk about some trifling matter being praised by their friends whatever they may say , then to go forth for a walk , and having walked about a little to bathe , and then eat and sleep , such sleep as is the fashion of such men ? why need we say how ?	31
117746312	character	But characters so different can not be mingled :	1
117746415	character	If you remember this , you will always maintain your character such as it ought to be .	10
117757952	face	and observe that it is not injured by my hard way of living — But if a man says this to me , who has the appearance ( dress ) and face of a condemned man , what God shall persuade me to approach philosophy , if it makes men such persons ?	31
117764720	character	If you have assumed a character above your strength , you have both acted in this matter in an unbecoming way , and you have neglected that which you might have fulfilled .	5
108539646	countenance	When Numitor came home , after getting Remus into his hands , he was amazed at the young man ’s complete superiority in stature and strength of body , and perceiving by his countenance that the boldness and vigour of his soul were unsubdued and unharmed by his present circumstances , and hearing that his acts and deeds corresponded with his looks , but chiefly , as it would seem , because a divinity was aiding and assisting in the inauguration of great events , he grasped the truth by a happy conjecture , and asked him who he was and what were the circumstances of his birth , while his gentle voice and kindly look inspired the youth with confidence and hope .	33
108552909	face	Lycurgus , however , was far from yielding in consequence of this calamity , but confronted his countrymen , and showed them his face besmeared with blood and his eye destroyed .	23
108581929	countenance	These straightway seized the young men , tore off their togas , bound their hands behind their backs , and scourged their bodies with their rods . The rest could not endure to look upon the sight , but it is said that the father neither turned his gaze away , nor allowed any pity to soften the stern wrath that sat upon his countenance , but watched the dreadful punishment of his sons until the lictors threw them on the ground and cut off their heads with the axe . Then he rose and went away , after committing the other culprits to the judgement of his colleague .	64
