100095233	storm	As when Zeus bends his bright bow in heaven in token to humankind either of war or of the chill storms that stay men from their labor and plague the flocks — even so , wrapped in such radiant raiment , did Athena go in among the host and speak man by man to each .	20
100255044	winter	Pass by the smithy and its crowded lounge in winter time when the cold keeps men from field work , — for then an industrious man can greatly prosper his house — lest bitter winter catch you helpless and poor , and you chafe a swollen foot with a shrunk hand .	34
100256315	storm	for never yet have I sailed by ship over the wide sea , but only to Euboea from Aulis where the Achaeans once stayed through much storm when they had gathered a great host from divine Hellas for Troy , the land of fair women .	26
100256491	gale	and oncoming storms with the fierce gales of Notus who accompanies the heavy autumn rain of Zeus and stirs up the sea	6
121336666	weather	and get the wood sold for a dozen farthings , the sooner you 'll get two of them for fodder . I 'll take two for myself , and we 'll keep the eight against bad times , for fear we 'll get sick or some bad weather will come along unexpectedly and keep us from getting out ;	47
121343409	winter	I will send you men to build your tower and answer your questions when the winter is over . ' " The king wrote as he directed	15
121347020	storm	On the way a storm came up , it got dark , the donkeys lost their way and came to a place surrounded by cliffs .	4
116991703	tempest	Loaded down with spoils , a tempest overtook him , sunk some of his ships with the men in them , and cast the others ashore .	6
116997850	winter	They were successful , nevertheless , and many Africans and elephants were destroyed by them . Finally , winter coming on , the Africans went into winter quarters at Turditania , Gnæus Scipio at Orso , and Publius at Castolo .	18
117008708	winter	At the end of winter Metellus surrendered to his successor , Quintus Pompeius Aulus , the command of the army , consisting of 30,000 foot and 2000 horse , admirably trained . While encamped against Numantia , Pompeius had occasion to go away somewhere . The Numantines made a sally against a body of his horse that was ranging after him and destroyed them .	4
117009082	winter	Pompeius , being put to shame by so many disasters , and desiring to wipe out the disgrace , remained in camp in the winter time with these raw recruits .	24
117016637	winter	The six months which limited the terms of dictators among the Romans now expired , and the consuls Servilius and Atilius resumed their offices and came to the camp , and Fabius returned to Rome . During the winter frequent skirmishes took place between Hannibal	38
117019875	weather	When this was done they had provisions in plenty , and with their triremes they worried the Roman garrison who had no ships , even coming close to the walls , especially in calm weather , and intercepting the supply ships coming to them .	34
117021580	winter	Fulvius returned to his colleague at Capua and both of them pressed the siege vigorously , hastening to take the city during the winter while Hannibal remained quiet .	23
117029049	winter	This same winter , Syphax being near them , Masinissa asked of Scipio a third part of the Roman army as a reënforcement to his own , and with this force under the command of Lælius , he set out in pursuit of him .	2
117030831	tempest	They accordingly set sail , and were driven by a tempest to Scipio 's camp .	10
117033861	tempest	Surely some god misled them and the tempest that drove your supplies into Carthage ;	7
117033873	tempest	and besides the tempest , hunger carried us away , for people who are in want of everything do not form the best judgments respecting other people 's property .	3
117034922	storm	But after a storm had shattered their ships , despairing of everything , they accused the gods of conspiring against them , assented to the agreement with Scipio , and sent an embassy to Rome .	3
117038257	winter	The reason probably is that their winter is not cold enough to do them much harm and their summer not so extremely hot as that of Ethiopia and of India ;	6
117051192	winter	At the beginning of winter , Scipio resolved to sweep away the Carthaginian power in the country , and the allies from whom supplies were sent to them .	4
117051459	weather	In addition to the camp the city of Nepheris was taken also , after a siege of twenty - two days , prosecuted by Scipio with great labor and suffering on account of the severity of the weather .	37
117060200	winter	As the Dalmatians were returning home ( for winter was now approaching ) , Figulus hoped to fall upon them unawares , but he found them reassembled from their towns at the news of his approach .	8
117060454	winter	When the civil strife burst forth in war Cæsar crossed the Adriatic from Brundusium in the winter , with what forces he had , and opened his campaign against Pompey in Macedonia . Antony brought another army to Cæsar 's aid in Macedonia , he also crossing the Adriatic in mid - winter . Gabinius led fifteen cohorts of foot and 3000 horse for him by way of Illyria , passing around the Adriatic .	16
117060483	winter	When the civil strife burst forth in war Cæsar crossed the Adriatic from Brundusium in the winter , with what forces he had , and opened his campaign against Pompey in Macedonia . Antony brought another army to Cæsar 's aid in Macedonia , he also crossing the Adriatic in mid - winter . Gabinius led fifteen cohorts of foot and 3000 horse for him by way of Illyria , passing around the Adriatic .	52
117062712	winter	But a rumor becoming current that the Segestani had massacred the garrison , he set forth hastily in the winter .	19
117064537	storm	Encountering a storm at the mouth of the river Sarus and losing many of his ships , some of them with his soldiers and friends , he sailed back to Seleucia in Syria to repair his damaged fleet .	2
117066266	winter	He was emboldened to enter upon this great war relying most rashly on the Thebans , Amynander , and the Ætolians , and he made a reconnoissance of Thessaly to determine whether he should invade it at once or after the winter had passed .	41
117066298	winter	Hannibal replied , " It is not difficult to reduce the Thessalians either now or at the end of winter , if you wish .	19
117067041	weather	Antiochus thought that Bæbius and Philip had arrived , and became panic - stricken , abandoned the siege on a pretext of bad weather , and retreated to Chalcis . There he fell in love with a pretty girl , and , although he was above fifty years of age and was supporting the burden of so great a war , he celebrated his nuptials with her , gave a public festival , and allowed his army to spend the whole winter in idleness and luxury .	23
117067080	winter	Antiochus thought that Bæbius and Philip had arrived , and became panic - stricken , abandoned the siege on a pretext of bad weather , and retreated to Chalcis . There he fell in love with a pretty girl , and , although he was above fifty years of age and was supporting the burden of so great a war , he celebrated his nuptials with her , gave a public festival , and allowed his army to spend the whole winter in idleness and luxury .	81
117067768	winter	and there was confusion among both in their uncertainty but when Cato made his appearance pursuing the Ætolians with shouts of victory and was already close above the camp of Antiochus , the king 's forces , who had been hearing for some time back fearful accounts of the Roman style of fighting , and who knew that they themselves had been enervated by idleness and luxury all winter , took fright .	68
117086249	winter	Now winter came on and Sulla established his camp at Eleusis and protected it by a deep ditch , extending from the high ground to the sea so that the enemy 's horse could not readily reach him .	1
117090365	tempest	As they were sailing from Brundusium many of their ships were destroyed by a tempest , and some that had gone in advance were burned by a new army that had been sent forward by Mithridates .	14
117094571	winter	The remainder of the summer and the whole of the winter he spent in cutting timber , building ships , and making arms . He distributed 2,000,000 medimni of corn along the coast .	10
117095429	winter	Moreover , winter was now approaching and would soon interrupt his supplies by sea .	2
117096069	winter	When winter came Mithridates was deprived of his supplies by sea , if he had any , so that his whole army suffered from hunger , and many of them died .	1
117096295	storm	A storm came up in which many of both divisions perished .	1
117096574	tempest	As Mithridates was sailing to Pontus a second tempest overtook him and he lost about 10 , 000 men and sixty ships ,	8
117096600	wind	and the remainder were scattered wherever the wind blew them .	7
117097877	tempest	It is said that Autolycus , the companion of Hercules in his expedition against the Amazons , was driven by a tempest into Sinope and made himself master of the place , and that his consecrated statue gave oracles to the Sinopeans .	21
117098980	ditch	The latter perceived their movement and sent forward the best of his horse to engage Tigranes at as great a distance as possible , and prevent him from deploying from his line of march into order of battle . He also challenged Mithridates to fight . He began to surround him with a ditch , but could not draw him out .	53
117102080	storm	These , it is said , when returning from the siege of Troy , were driven by a storm into the Euxine sea and underwent great sufferings there at the hands of the barbarians because they were Greeks ; and when they sent to their home for ships and their request was disregarded , they conceived such a hatred for the Grecian race that whenever they captured any Greeks they immolated them , Scythian fashion . At first in their anger they served all in this way , afterwards only the handsomest ones , and finally a few chosen by lot .	18
117105726	winter	At the end of the winter Pompey distributed rewards to the army ; 1500 Attic drachmas to each soldier and in like proportion to the officers , the whole ,	5
117117492	winter	The rest made their way homeward through a trackless region , in a severe winter , living on acorns ; and half of them perished .	14
117117503	winter	The same winter Porcius Cato , the colleague of Pompeius , was killed while fighting with the Marsians .	2
117119989	storm	Hearing a noise , he concealed himself more carefully with the leaves . Hearing a somewhat louder noise , he rushed to the boat of an old fisherman , overpowered him , leaped into it , and , although a storm was raging , he cut the rope , spread the sail , and committed himself to chance .	40
117123169	storm	The next one encountered a storm and those who reached land went home immediately , as they did not relish the prospect of fighting their fellow - citizens .	5
117124982	winter	At first the winter and severe frost kept the combatants apart .	3
117130431	spring	When spring came they resumed hostilities , Metellus and Pompey coming from the Pyrenees mountains , where they had wintered , and Sertorius and Perpenna from Lusitania .	1
117141422	weather	Suddenly a freshet of melting snow carried away his bridge and cut off a great number of his men on the opposite side . These were destroyed by the forces of Petreius . Cæsar himself , with the rest of his army , suffered very severely from the difficulty of the place , from hunger , from the weather , and from the enemy , his situation being in no wise different from that of a siege .	58
117143663	winter	Pompey thought that as the weather was bad and the sea boisterous Cæsar would not attempt to cross till the end of winter , but would be occupied in the meantime with his duties as consul . So he ordered his naval officers to keep watch of the sea , and then divided his army and sent it into winter quarters in Thessaly and Macedonia .	22
117143843	winter	I think that we who are first at the rendezvous should leave behind us here our servants , our pack - animals , and all our apparatus in order that the ships which are here may take us on board and carry us over at once without the enemy 's knowledge . Let us oppose our good fortune to the winter weather , our courage to the smallness of our numbers , and to our want of supplies the abundance of the enemy , which will be ours to take as soon as we touch the land , if we realize that nothing is ours unless we conquer .	60
117144052	winter	In the meantime two more legions arrived and Cæsar embarked these also and started in the winter time on merchant ships ,	16
117144071	wind	The ships were driven by the winds to the Ceraunian Mountains and Cæsar sent them back immediately to bring the rest of the army . He then marched by night against the town of Oricum by a rough and narrow path , with his force divided in several parts on account of the difficulties of the road , so that if his army had been anticipated he might have been easily beaten .	6
117144231	winter	Cæsar assembled his army and congratulated them on the success they had achieved by their rapid movement in mid - winter , on conquering such a sea without war - ships , on taking Oricum and Apollonia without a fight , and on capturing the enemy 's supplies , as he had predicted , without Pompey 's knowledge .	20
117144537	winter	The latter apprehended that if these should sail in merchant ships in the spring they would not escape Pompey 's triremes , which would be patrolling the sea , as guard ships , in great numbers , but if they should cross in winter while the enemy were lying inside among the islands they might perhaps be unnoticed , or might force their way by the strength of the wind and the size of their ships . So he sent orders to them to hasten .	43
117145390	winter	Cæsar honored them both with many military gifts . A certain man of Dyrrachium having offered to betray the town to him , Cæsar went by agreement with a small force by night to the gates at the temple of Artemis . . . . The same winter Pompey 's father - in - law ( Scipio ) advanced with another army from Syria .	47
117164274	winter	The Adriatic Sea yielded to Cæsar , becoming navigable and quiet in mid - winter . He also crossed the western ocean to Britain , which had never been attempted before , and he ordered his pilots to break their ships in pieces by running them on the rocks of the British coast .	14
117179277	winter	As winter advanced Decimus began to suffer from hunger , and Hirtius and Octavius advanced toward Mutina lest Antony should receive in surrender Decimus ' army now weak with famine ; but as Mutina was closely hemmed in by Antony , they did not venture to come to close quarters with him at once , but waited for Pansa .	1
117191082	tempest	Lucius , the father - in - law of Asinius , who was then consul , fled by sea , but , as he could not endure the anguish of the tempest , he leaped overboard .	31
117195881	storm	Being overtaken by a storm , the slaves formed a plot to get possession of his money , and placed Appius in a small boat , pretending to transfer him to a safer place ;	4
117201408	storm	When Murcus , who was at Peloponnesus lying in wait for Cleopatra , learned that her fleet had been damaged by a storm on the Libyan coast , and saw the wreckage borne by the waves as far as Laconia , and knew that she had returned home with difficulty and in ill health , he sailed for Brundusium in order that he might not be idle with so great a fleet . He came to anchor at the island lying opposite the harbor , and prevented the remainder of the enemy 's army and supplies from passing over to Macedonia .	22
117209327	winter	News of their recent disaster in the Adriatic having now reached both armies , it caused them fresh alarm , as also did the approach of winter while they were quartered in this muddy plain .	26
117214237	tempest	Instead of apologizing she enumerated to him the things she had done , saying that she had sent the four legions that had been left with her to Dolabella forthwith , and that she had another fleet in readiness , but had been prevented from sending it by adverse winds and by the misfortune of Dolabella , whose defeat came suddenly ; that she did not lend assistance to Cassius , who had threatened her twice ; that while the war was going on she had set sail for the Adriatic in person with a fleet to assist them , in defiance of Cassius , and disregarding Murcus , who was lying in wait for her ; but that a tempest shattered the fleet and prostrated herself with illness , for which reason she was not able to put to sea again till they had already gained their victory . Antony was amazed at her wit as well as her good looks , and became her captive as though he were a young man , although he was forty years of age . It is said that he was always very susceptible in this way , and that he had been enamoured of her long ago when she was still a girl and he was serving as master of horse under Gabinius at Alexandria .	120
117222684	winter	As it was still winter , Antony retained the deputies of the colonized veterans , who had been sent to him , and concealed his intentions . In the spring he set out from Alexandria and proceeded by land to Tyre , and thence by sea , touching at Cyprus and Rhodes , to the province of Asia . There he learned of the doings at Perusia and he blamed his brother and Fulvia , and , most of all , Manius .	4
117227737	winter	At the end of the winter he was like another man . He changed his clothing , and with his clothing his whole appearance . There was straightway a crowd around his doors composed of lictors , army officers , guards , and all things that inspire terror and awe .	5
117228440	storm	While Cornificius was making the voyage a storm overtook him which destroyed only the admiral 's ship , which had been built for Octavius himself .	7
